system:index,DISTRICT,ST_NM,date,mean
14_000000000000000001e1,Vaishali,Bihar,01-07-2020,259.8829988
14_00000000000000000201,Arwal,Bihar,01-07-2020,294.5880683
14_00000000000000000202,Jehanabad,Bihar,01-07-2020,293.6105065
14_0000000000000000020e,Kaimur (bhabua),Bihar,01-07-2020,302.4380254
14_00000000000000000226,Katihar,Bihar,01-07-2020,217.3547672
14_0000000000000000022b,Khagaria,Bihar,01-07-2020,260.6150639
14_00000000000000000233,Kishanganj,Bihar,01-07-2020,201.4047573
14_00000000000000000251,Lakhisarai,Bihar,01-07-2020,278.6515529
14_0000000000000000025f,Madhepura,Bihar,01-07-2020,261.4460048
14_00000000000000000260,Madhubani,Bihar,01-07-2020,224.7600818
14_000000000000000000a6,East,Sikkim,01-07-2020,200.1476331
14_00000000000000000127,North,Sikkim,01-07-2020,181.089143
14_000000000000000001aa,South,Sikkim,01-07-2020,216.8013048
14_000000000000000001ef,West,Sikkim,01-07-2020,203.8465447
14_00000000000000000015,Anjaw,Arunanchal Pradesh,01-07-2020,197.791183
14_0000000000000000006c,Changlang,Arunanchal Pradesh,01-07-2020,302.9565373
14_0000000000000000009a,Dibang Valley,Arunanchal Pradesh,01-07-2020,190.1315829
14_000000000000000000a9,East Kameng,Arunanchal Pradesh,01-07-2020,274.5157577
14_000000000000000000ac,East Siang,Arunanchal Pradesh,01-07-2020,310.4644772
14_00000000000000000139,Papum Pare,Arunanchal Pradesh,01-07-2020,287.1392038
14_000000000000000001ba,Tawang,Arunanchal Pradesh,01-07-2020,204.0594439
14_000000000000000001c9,Tirap,Arunanchal Pradesh,01-07-2020,293.3642878
14_000000000000000001db,Upper Siang,Arunanchal Pradesh,01-07-2020,219.5206302
14_000000000000000001dc,Upper Subansiri,Arunanchal Pradesh,01-07-2020,232.1986466
14_000000000000000001f2,West Kameng,Arunanchal Pradesh,01-07-2020,245.9692906
14_000000000000000001f5,West Siang,Arunanchal Pradesh,01-07-2020,259.0067897
14_0000000000000000024d,Kurung Kumey,Arunanchal Pradesh,01-07-2020,239.8002785
14_00000000000000000258,Lohit,Arunanchal Pradesh,01-07-2020,307.2289541
14_0000000000000000025a,Lower Dibang Valley,Arunanchal Pradesh,01-07-2020,242.8078512
14_0000000000000000025b,Lower Subansiri,Arunanchal Pradesh,01-07-2020,292.0925505
14_000000000000000000a4,Dimapur,Nagaland,01-07-2020,317.8847093
14_00000000000000000143,Peren,Nagaland,01-07-2020,298.9480789
14_00000000000000000144,Phek,Nagaland,01-07-2020,255.9387659
14_000000000000000001cf,Tuensang,Nagaland,01-07-2020,232.8249684
14_000000000000000001f7,Wokha,Nagaland,01-07-2020,321.7422336
14_000000000000000001fa,Zunheboto,Nagaland,01-07-2020,257.9042112
14_00000000000000000232,Kiphire,Nagaland,01-07-2020,241.0564082
14_00000000000000000238,Kohima,Nagaland,01-07-2020,267.499043
14_00000000000000000259,Longleng,Nagaland,01-07-2020,314.9547184
14_0000000000000000027c,Mokokchung,Nagaland,01-07-2020,302.4519304
14_0000000000000000027d,Mon,Nagaland,01-07-2020,335.0112814
14_00000000000000000058,Bishnupur,Manipur,01-07-2020,268.6117101
14_00000000000000000069,Chandel,Manipur,01-07-2020,253.8309651
14_00000000000000000078,Churachandpur,Manipur,01-07-2020,264.4124196
14_000000000000000000ea,Imphal West,Manipur,01-07-2020,330.6378725
14_00000000000000000186,Senapati,Manipur,01-07-2020,265.5810406
14_000000000000000001b8,Tamenglong,Manipur,01-07-2020,272.4779587
14_000000000000000001c5,Thoubal,Manipur,01-07-2020,281.292223
14_000000000000000001d7,Ukhrul,Manipur,01-07-2020,264.7142549
14_000000000000000000e9,Imphal East,Manipur,01-07-2020,306.2856659
14_00000000000000000004,Aizawl,Mizoram,01-07-2020,282.3800165
14_00000000000000000066,Champhai,Mizoram,01-07-2020,255.4381726
14_00000000000000000178,Saiha,Mizoram,01-07-2020,247.2581692
14_00000000000000000188,Serchhip,Mizoram,01-07-2020,269.3171448
14_0000000000000000023b,Kolasib,Mizoram,01-07-2020,304.9767114
14_00000000000000000255,Lawangtlai,Mizoram,01-07-2020,348.1998677
14_0000000000000000025e,Lunglei,Mizoram,01-07-2020,297.8118045
14_0000000000000000026d,Mamit,Mizoram,01-07-2020,311.476791
14_0000000000000000008f,Dhalai,Tripura,01-07-2020,353.5978502
14_0000000000000000012c,North Tripura,Tripura,01-07-2020,336.1138228
14_000000000000000001ae,South Tripura,Tripura,01-07-2020,315.5634905
14_000000000000000001f6,West Tripura,Tripura,01-07-2020,325.8817392
14_000000000000000000a7,East Garo Hills,Meghalaya,01-07-2020,345.5280905
14_000000000000000000aa,East Khasi Hills,Meghalaya,01-07-2020,267.0532451
14_000000000000000000ee,Jaintia Hills,Meghalaya,01-07-2020,297.9692746
14_0000000000000000016d,Ri Bhoi,Meghalaya,01-07-2020,326.1274372
14_000000000000000001ac,South Garo Hills,Meghalaya,01-07-2020,286.5256615
14_000000000000000001f0,West Garo Hills,Meghalaya,01-07-2020,323.4283537
14_000000000000000001f3,West Khasi Hills,Meghalaya,01-07-2020,299.0600105
14_00000000000000000024,Baksa,Assam,01-07-2020,317.6264554
14_0000000000000000003a,Barpeta,Assam,01-07-2020,214.6255149
14_0000000000000000005a,Bongaigaon,Assam,01-07-2020,253.0836795
14_00000000000000000061,Cachar,Assam,01-07-2020,295.5864646
14_00000000000000000073,Chirang,Assam,01-07-2020,303.9996346
14_00000000000000000086,Darrang,Assam,01-07-2020,262.756913
14_00000000000000000096,Dhemaji,Assam,01-07-2020,292.9491123
14_00000000000000000098,Dhubri,Assam,01-07-2020,220.7884628
14_000000000000000000c8,Goalpara,Assam,01-07-2020,242.0884139
14_000000000000000000ca,Golaghat,Assam,01-07-2020,271.3137713
14_000000000000000000d6,Hailakandi,Assam,01-07-2020,279.2813869
14_00000000000000000106,Jorhat,Assam,01-07-2020,284.2827369
14_00000000000000000111,Nagaon,Assam,01-07-2020,290.0130224
14_00000000000000000116,Nalbari,Assam,01-07-2020,208.121294
14_00000000000000000129,Dima Hasao,Assam,01-07-2020,399.0535192
14_000000000000000001a8,Sonitpur,Assam,01-07-2020,283.5790909
14_000000000000000001c8,Tinsukia,Assam,01-07-2020,314.9974056
14_000000000000000001d2,Udalguri,Assam,01-07-2020,318.2279294
14_00000000000000000211,Kamrup,Assam,01-07-2020,253.9660946
14_0000000000000000021e,Karbi Anglong,Assam,01-07-2020,367.6683465
14_00000000000000000220,Karimganj,Assam,01-07-2020,273.143269
14_00000000000000000239,Kokrajhar,Assam,01-07-2020,295.3903648
14_00000000000000000250,Lakhimpur,Assam,01-07-2020,294.2959032
14_00000000000000000273,Marigaon,Assam,01-07-2020,260.2714428
14_00000000000000000212,Kamrup Metropolitan,Assam,01-07-2020,297.5929687
14_0000000000000000009b,Dibrugarh,Assam,01-07-2020,303.3314633
14_00000000000000000195,Sivasagar,Assam,01-07-2020,308.1366293
14_00000000000000000030,Bankura,West Bengal,01-07-2020,208.6069384
14_00000000000000000080,Dakshin Dinajpur,West Bengal,01-07-2020,219.5908439
14_00000000000000000085,Darjiling,West Bengal,01-07-2020,239.8935112
14_000000000000000000f7,Jalpaiguri,West Bengal,01-07-2020,252.0443263
14_00000000000000000128,North 24 Parganas,West Bengal,01-07-2020,224.4176566
14_0000000000000000013c,Pashchim Medinipur,West Bengal,01-07-2020,229.6051302
14_00000000000000000154,Puruliya,West Bengal,01-07-2020,209.4005087
14_000000000000000001ab,South 24 Parganas,West Bengal,01-07-2020,229.4256138
14_000000000000000001dd,Uttar Dinajpur,West Bengal,01-07-2020,215.6591129
14_00000000000000000235,Koch Bihar,West Bengal,01-07-2020,217.4921644
14_0000000000000000026b,Maldah,West Bengal,01-07-2020,213.3826779
14_00000000000000000150,Purba Medinipur,West Bengal,01-07-2020,253.6637173
14_00000000000000000036,Barddhaman,West Bengal,01-07-2020,220.2050672
14_00000000000000000057,Birbhum,West Bengal,01-07-2020,201.2687289
14_0000000000000000010b,Murshidabad,West Bengal,01-07-2020,215.2471111
14_00000000000000000110,Nadia,West Bengal,01-07-2020,205.13612
14_000000000000000000da,Haora,West Bengal,01-07-2020,243.1950231
14_000000000000000000e6,Hugli,West Bengal,01-07-2020,267.7988236
14_0000000000000000023d,Kolkata,West Bengal,01-07-2020,189.9916041
14_0000000000000000006d,Chatra,Jharkhand,01-07-2020,314.7245241
14_0000000000000000008c,Deoghar,Jharkhand,01-07-2020,238.0364949
14_000000000000000000a1,Dumka,Jharkhand,01-07-2020,245.6695975
14_000000000000000000c1,Garhwa,Jharkhand,01-07-2020,304.4249067
14_000000000000000000c7,Giridih,Jharkhand,01-07-2020,246.9404255
14_000000000000000000c9,Godda,Jharkhand,01-07-2020,281.5852296
14_000000000000000000d0,Gumla,Jharkhand,01-07-2020,221.7945084
14_000000000000000000e1,Hazaribagh,Jharkhand,01-07-2020,249.4256564
14_000000000000000000fa,Jamtara,Jharkhand,01-07-2020,241.3120656
14_00000000000000000130,Pakur,Jharkhand,01-07-2020,258.2935353
14_00000000000000000132,Palamu,Jharkhand,01-07-2020,318.9339939
14_0000000000000000013d,Pashchimi Singhbhum,Jharkhand,01-07-2020,264.9676701
14_00000000000000000151,Purbi Singhbhum,Jharkhand,01-07-2020,231.1718054
14_00000000000000000165,Ranchi,Jharkhand,01-07-2020,231.376212
14_00000000000000000176,Sahibganj,Jharkhand,01-07-2020,257.5970589
14_00000000000000000181,Saraikela-kharsawan,Jharkhand,01-07-2020,220.3497911
14_00000000000000000199,Simdega,Jharkhand,01-07-2020,231.5415447
14_00000000000000000230,Khunti,Jharkhand,01-07-2020,240.1119299
14_00000000000000000237,Kodarma,Jharkhand,01-07-2020,282.6920424
14_00000000000000000253,Latehar,Jharkhand,01-07-2020,298.4172593
14_00000000000000000257,Lohardaga,Jharkhand,01-07-2020,260.6629047
14_00000000000000000059,Bokaro,Jharkhand,01-07-2020,247.8326547
14_00000000000000000163,Ramgarh,Jharkhand,01-07-2020,233.7757278
14_00000000000000000091,Dhanbad,Jharkhand,01-07-2020,248.3066315
14_00000000000000000016,Anugul,Odisha,01-07-2020,272.7497915
14_00000000000000000026,Balangir,Odisha,01-07-2020,228.4875641
14_00000000000000000027,Baleshwar,Odisha,01-07-2020,252.3972305
14_00000000000000000033,Bargarh,Odisha,01-07-2020,221.6973794
14_0000000000000000003f,Bauda,Odisha,01-07-2020,274.2551116
14_00000000000000000044,Bhadrak,Odisha,01-07-2020,223.9455679
14_0000000000000000008a,Debagarh,Odisha,01-07-2020,275.2824059
14_00000000000000000097,Dhenkanal,Odisha,01-07-2020,248.7878082
14_000000000000000000bb,Gajapati,Odisha,01-07-2020,312.1713147
14_000000000000000000bf,Ganjam,Odisha,01-07-2020,300.9340644
14_000000000000000000f1,Jajapur,Odisha,01-07-2020,230.5383979
14_00000000000000000103,Jharsuguda,Odisha,01-07-2020,234.2903319
14_0000000000000000010f,Nabarangapur,Odisha,01-07-2020,236.3294461
14_00000000000000000121,Nayagarh,Odisha,01-07-2020,309.2879897
14_0000000000000000012e,Nuapada,Odisha,01-07-2020,265.5917687
14_00000000000000000152,Puri,Odisha,01-07-2020,249.4516256
14_00000000000000000169,Rayagada,Odisha,01-07-2020,281.4500144
14_0000000000000000017c,Sambalpur,Odisha,01-07-2020,271.6961549
14_000000000000000001a5,Subarnapur,Odisha,01-07-2020,234.6270712
14_000000000000000001b3,Sundargarh,Odisha,01-07-2020,255.415579
14_00000000000000000210,Kalahandi,Odisha,01-07-2020,279.1838585
14_00000000000000000214,Kandhamal,Odisha,01-07-2020,294.6038068
14_00000000000000000229,Kendrapara,Odisha,01-07-2020,216.4199102
14_0000000000000000022a,Kendujhar,Odisha,01-07-2020,249.8994342
14_00000000000000000240,Koraput,Odisha,01-07-2020,239.1896805
14_0000000000000000026c,Malkangiri,Odisha,01-07-2020,286.2251019
14_00000000000000000276,Mayurbhanj,Odisha,01-07-2020,261.186859
14_000000000000000000ed,Jagatsinghapur,Odisha,01-07-2020,216.8462484
14_0000000000000000007d,Cuttack,Odisha,01-07-2020,245.5056355
14_0000000000000000022f,Khordha,Odisha,01-07-2020,274.9825194
14_0000000000000000003c,Bastar,Chhattisgarh,01-07-2020,247.1160652
14_00000000000000000051,Bijapur,Chhattisgarh,01-07-2020,284.55726
14_00000000000000000055,Bilaspur,Chhattisgarh,01-07-2020,250.5497634
14_0000000000000000007f,Dakshin Bastar Dantewada,Chhattisgarh,01-07-2020,294.443083
14_00000000000000000090,Dhamtari,Chhattisgarh,01-07-2020,280.1975464
14_000000000000000000fd,Jashpur,Chhattisgarh,01-07-2020,235.5655369
14_0000000000000000011b,Narayanpur,Chhattisgarh,01-07-2020,268.4727435
14_00000000000000000157,Raigarh,Chhattisgarh,01-07-2020,244.1753849
14_00000000000000000159,Raipur,Chhattisgarh,01-07-2020,260.5553492
14_0000000000000000015e,Rajnandgaon,Chhattisgarh,01-07-2020,264.8739359
14_000000000000000001b7,Surguja,Chhattisgarh,01-07-2020,266.2475269
14_000000000000000001fb,Kabeerdham,Chhattisgarh,01-07-2020,274.9661291
14_00000000000000000216,Uttar Bastar Kanker,Chhattisgarh,01-07-2020,276.178631
14_00000000000000000241,Korba,Chhattisgarh,01-07-2020,242.4981044
14_00000000000000000242,Koriya,Chhattisgarh,01-07-2020,268.7699152
14_00000000000000000263,Mahasamund,Chhattisgarh,01-07-2020,240.5471038
14_000000000000000000a3,Durg,Chhattisgarh,01-07-2020,249.9158141
14_000000000000000000fc,Janjgir-champa,Chhattisgarh,01-07-2020,246.3084593
14_00000000000000000009,Alirajpur,Madhya Pradesh,01-07-2020,227.2494468
14_00000000000000000017,Anuppur,Madhya Pradesh,01-07-2020,249.9128907
14_0000000000000000001a,Ashoknagar,Madhya Pradesh,01-07-2020,210.9118635
14_00000000000000000025,Balaghat,Madhya Pradesh,01-07-2020,276.8757444
14_0000000000000000003b,Barwani,Madhya Pradesh,01-07-2020,218.9323087
14_00000000000000000043,Betul,Madhya Pradesh,01-07-2020,278.2214545
14_0000000000000000005f,Burhanpur,Madhya Pradesh,01-07-2020,245.0723092
14_0000000000000000006f,Chhatarpur,Madhya Pradesh,01-07-2020,222.9638738
14_00000000000000000070,Chhindwara,Madhya Pradesh,01-07-2020,267.3875074
14_00000000000000000083,Damoh,Madhya Pradesh,01-07-2020,253.7949605
14_0000000000000000009d,Dindori,Madhya Pradesh,01-07-2020,248.8791434
14_000000000000000000ab,East Nimar,Madhya Pradesh,01-07-2020,250.9704233
14_000000000000000000ff,Jhabua,Madhya Pradesh,01-07-2020,225.8513353
14_00000000000000000138,Panna,Madhya Pradesh,01-07-2020,268.10126
14_0000000000000000015a,Raisen,Madhya Pradesh,01-07-2020,253.6902759
14_0000000000000000016b,Rewa,Madhya Pradesh,01-07-2020,223.968541
14_00000000000000000187,Seoni,Madhya Pradesh,01-07-2020,274.4452836
14_00000000000000000189,Shahdol,Madhya Pradesh,01-07-2020,246.7481092
14_0000000000000000018f,Sheopur,Madhya Pradesh,01-07-2020,214.8720476
14_00000000000000000192,Shivpuri,Madhya Pradesh,01-07-2020,220.8907432
14_00000000000000000197,Sidhi,Madhya Pradesh,01-07-2020,265.5214752
14_0000000000000000019b,Singrauli,Madhya Pradesh,01-07-2020,258.4562227
14_000000000000000001d8,Umaria,Madhya Pradesh,01-07-2020,280.5524284
14_000000000000000001e5,Vidisha,Madhya Pradesh,01-07-2020,224.3133446
14_00000000000000000227,Katni,Madhya Pradesh,01-07-2020,253.1081402
14_0000000000000000026f,Mandla,Madhya Pradesh,01-07-2020,296.0160547
14_0000000000000000004b,Bhind,Madhya Pradesh,01-07-2020,148.3633798
14_00000000000000000088,Datia,Madhya Pradesh,01-07-2020,217.252343
14_0000000000000000008e,Dewas,Madhya Pradesh,01-07-2020,230.2121239
14_00000000000000000092,Dhar,Madhya Pradesh,01-07-2020,216.4315069
14_000000000000000000d1,Guna,Madhya Pradesh,01-07-2020,233.1332229
14_000000000000000000d5,Gwalior,Madhya Pradesh,01-07-2020,190.345601
14_000000000000000000db,Harda,Madhya Pradesh,01-07-2020,253.6664545
14_000000000000000000e4,Hoshangabad,Madhya Pradesh,01-07-2020,271.151396
14_000000000000000000ec,Jabalpur,Madhya Pradesh,01-07-2020,263.5080801
14_00000000000000000122,Neemuch,Madhya Pradesh,01-07-2020,203.7513154
14_0000000000000000015c,Rajgarh,Madhya Pradesh,01-07-2020,208.8102943
14_00000000000000000173,Sagar,Madhya Pradesh,01-07-2020,232.3307942
14_00000000000000000184,Satna,Madhya Pradesh,01-07-2020,244.0625034
14_00000000000000000185,Sehore,Madhya Pradesh,01-07-2020,234.1823853
14_000000000000000001c7,Tikamgarh,Madhya Pradesh,01-07-2020,205.6942478
14_000000000000000001f4,West Nimar,Madhya Pradesh,01-07-2020,226.8981468
14_0000000000000000027f,Morena,Madhya Pradesh,01-07-2020,145.5992225
14_0000000000000000004e,Bhopal,Madhya Pradesh,01-07-2020,225.9975042
14_0000000000000000011d,Narsimhapur,Madhya Pradesh,01-07-2020,251.1742424
14_00000000000000000167,Ratlam,Madhya Pradesh,01-07-2020,211.1270844
14_0000000000000000018c,Shajapur,Madhya Pradesh,01-07-2020,204.6416431
14_000000000000000001d6,Ujjain,Madhya Pradesh,01-07-2020,205.7955969
14_00000000000000000270,Mandsaur,Madhya Pradesh,01-07-2020,195.6330746
14_000000000000000000eb,Indore,Madhya Pradesh,01-07-2020,208.6014121
14_000000000000000000a0,Dohad,Gujarat,01-07-2020,226.3931987
14_0000000000000000011c,Narmada,Gujarat,01-07-2020,229.4776954
14_000000000000000001be,The Dangs,Gujarat,01-07-2020,305.7099899
14_0000000000000000020d,Kachchh,Gujarat,01-07-2020,190.4713241
14_00000000000000000002,Ahmadabad,Gujarat,01-07-2020,191.3767037
14_0000000000000000002a,Banas Kantha,Gujarat,01-07-2020,165.3419462
14_000000000000000000f9,Jamnagar,Gujarat,01-07-2020,227.5942679
14_00000000000000000135,Panch Mahals,Gujarat,01-07-2020,224.6605771
14_0000000000000000013e,Patan,Gujarat,01-07-2020,180.2798308
14_00000000000000000172,Sabar Kantha,Gujarat,01-07-2020,221.070594
14_000000000000000001b6,Surendranagar,Gujarat,01-07-2020,184.6009313
14_00000000000000000207,Tapi,Gujarat,01-07-2020,255.0014457
14_00000000000000000010,Amreli,Gujarat,01-07-2020,238.4727692
14_00000000000000000049,Bhavnagar,Gujarat,01-07-2020,206.0771463
14_00000000000000000147,Porbandar,Gujarat,01-07-2020,252.2030044
14_0000000000000000015d,Rajkot,Gujarat,01-07-2020,203.5644899
14_000000000000000001e0,Vadodara,Gujarat,01-07-2020,211.1667953
14_000000000000000001e2,Valsad,Gujarat,01-07-2020,251.4681528
14_0000000000000000022d,Kheda,Gujarat,01-07-2020,217.8713128
14_00000000000000000012,Anand,Gujarat,01-07-2020,217.7144544
14_00000000000000000048,Bharuch,Gujarat,01-07-2020,197.8582424
14_00000000000000000107,Junagadh,Gujarat,01-07-2020,269.7255819
14_0000000000000000011f,Navsari,Gujarat,01-07-2020,221.2134393
14_00000000000000000267,Mahesana,Gujarat,01-07-2020,210.6047587
14_000000000000000001b5,Surat,Gujarat,01-07-2020,206.9011837
14_000000000000000000bd,Gandhinagar,Gujarat,01-07-2020,208.0740486
14_00000000000000000082,Daman,Daman & Diu,01-07-2020,234.3235187
14_0000000000000000009e,Diu,Daman & Diu,01-07-2020,258.1812792
14_0000000000000000007e,Dadra & Nagar Haveli,Dadara & Nagar Havelli,01-07-2020,240.8079021
14_00000000000000000108,Mumbai,Maharashtra,01-07-2020,238.7676019
14_00000000000000000109,Mumbai Suburban,Maharashtra,01-07-2020,302.4183712
14_0000000000000000006b,Chandrapur,Maharashtra,01-07-2020,253.1966447
14_000000000000000000c0,Garhchiroli,Maharashtra,01-07-2020,259.1481258
14_000000000000000000cc,Gondiya,Maharashtra,01-07-2020,251.3429138
14_00000000000000000168,Ratnagiri,Maharashtra,01-07-2020,333.8335799
14_0000000000000000019a,Sindhudurg,Maharashtra,01-07-2020,260.0995836
14_000000000000000001f9,Yavatmal,Maharashtra,01-07-2020,220.6739552
14_00000000000000000006,Akola,Maharashtra,01-07-2020,219.4177298
14_0000000000000000000f,Amravati,Maharashtra,01-07-2020,243.6716078
14_0000000000000000001d,Aurangabad,Maharashtra,01-07-2020,195.3565802
14_00000000000000000046,Bhandara,Maharashtra,01-07-2020,234.6878235
14_0000000000000000004f,Bid,Maharashtra,01-07-2020,189.1924922
14_0000000000000000005d,Buldana,Maharashtra,01-07-2020,222.7737768
14_00000000000000000099,Dhule,Maharashtra,01-07-2020,202.55927
14_000000000000000000e2,Hingoli,Maharashtra,01-07-2020,211.9399413
14_000000000000000000f5,Jalna,Maharashtra,01-07-2020,207.4997157
14_00000000000000000113,Nagpur,Maharashtra,01-07-2020,224.4244138
14_00000000000000000119,Nanded,Maharashtra,01-07-2020,211.5588972
14_0000000000000000011a,Nandurbar,Maharashtra,01-07-2020,232.0591683
14_0000000000000000012f,Osmanabad,Maharashtra,01-07-2020,179.066065
14_0000000000000000013a,Parbhani,Maharashtra,01-07-2020,213.6645725
14_0000000000000000017d,Sangli,Maharashtra,01-07-2020,163.6139076
14_00000000000000000183,Satara,Maharashtra,01-07-2020,182.6668864
14_000000000000000001a4,Solapur,Maharashtra,01-07-2020,151.4232001
14_000000000000000001bc,Thane,Maharashtra,01-07-2020,293.1622894
14_000000000000000001eb,Wardha,Maharashtra,01-07-2020,223.6246856
14_000000000000000001ec,Washim,Maharashtra,01-07-2020,212.5171077
14_0000000000000000023c,Kolhapur,Maharashtra,01-07-2020,217.1670669
14_00000000000000000254,Latur,Maharashtra,01-07-2020,190.1330195
14_00000000000000000003,Ahmadnagar,Maharashtra,01-07-2020,171.5984229
14_000000000000000000f4,Jalgaon,Maharashtra,01-07-2020,217.1307161
14_0000000000000000011e,Nashik,Maharashtra,01-07-2020,197.1353014
